,Size,Value,Momentum,Profitability,Investment
2020-06-01,0.23063053784362764,0.1471140981413979,0.13340799770997214,0.2735663727584183,0.21528099354658414
2020-07-01,0.23065142469388974,0.14708659610333416,0.13339685258159764,0.2735695988765119,0.21529552774466662
2020-08-01,0.23068440258156417,0.14709653699536032,0.13336438607171136,0.2735768208970958,0.21527785345426845
2020-09-01,0.23068165091408435,0.14708544917673594,0.13336098482237577,0.27360480592021447,0.2152671091665895
2020-10-01,0.23077558421255923,0.14704929606736375,0.13358459938097636,0.2734712610883473,0.21511925925075348
2020-11-01,0.23052148235233266,0.14686284990435128,0.13370512594386733,0.27357927254587266,0.2153312692535762
2020-12-01,0.23076116683650202,0.1468764709749372,0.13348975975584174,0.27349566987238033,0.2153769325603388
2021-01-01,0.2308885935065863,0.14683773484328178,0.13345671960621877,0.27343131914772184,0.21538563289619117
2021-02-01,0.2299620765099161,0.14693595980038568,0.13330883406633995,0.2755214764001314,0.214271653223227
2021-03-01,0.229804220083342,0.14671764675736626,0.1334591470215088,0.27549536267928504,0.21452362345849807
2021-04-01,0.23049373938660606,0.14640143903495703,0.13464188249213146,0.2739634140120785,0.214499525074227
2021-05-01,0.23030164907491596,0.146457394437076,0.13471287133813376,0.2743679220276563,0.2141601631222181
2021-06-01,0.2305565517781493,0.14588298448012166,0.13506071283995144,0.2742924363065494,0.2142073145952282
2021-07-01,0.23078790817848507,0.14504313283993178,0.1354068988584334,0.2740246219272922,0.21473743819585753
2021-08-01,0.23058520554103545,0.14494478687089443,0.13531193123516902,0.2744657063038874,0.21469237004901373
2021-09-01,0.23057736766481768,0.1450059551379856,0.13540067191879834,0.2744554909043954,0.214560514374003
2021-10-01,0.230578191223523,0.14475682964579895,0.13535974403136503,0.2748166908731078,0.2144885442262052
