Date,LargeCap,MidCap,SmallCap,EAFE,EM,AggBond,Treasury,HighYield,Corporate,REIT,Commodity,Gold
2014-05-05,0.8053189516067505,0.5226307511329651,0.1653560996055603,0.9991270303726196,0.8304297924041748,9.068918734556064e-05,0.0002448263403493911,0.00020653009414672852,0.00021950682275928557,0.0002516469394322485,0.2,0.2
2014-05-06,0.8188984990119934,0.5270239114761353,0.1523716002702713,0.9991054534912109,0.6130092144012451,9.048383071785793e-05,0.00024593196576461196,0.00024694204330444336,0.00019432022236287594,0.0002812596794683486,0.2,0.2
2014-05-07,0.8293806314468384,0.5071924924850464,0.13982471823692322,0.999426007270813,0.7947564125061035,9.029551438288763e-05,0.00024694582680240273,0.0002993345260620117,0.00017651061352808028,0.0003084146592300385,0.2,0.2
2014-05-08,0.811022162437439,0.5108774900436401,0.12836000323295593,0.999345064163208,0.7148922681808472,9.01228268048726e-05,0.00024084097822196782,0.00025027990341186523,0.00021241507783997804,0.0003333158965688199,0.2,0.2
2014-05-09,0.8110234141349792,0.5342752933502197,0.11773037165403366,0.999345064163208,0.8434123992919922,8.996447286335751e-05,0.0002352428127778694,0.0002993345260620117,0.00023780336778145283,0.0003561504418030381,0.2,0.2
2014-05-12,0.8227262496948242,0.5581059455871582,0.10811183601617813,0.9981459379196167,0.8261743187904358,8.981926657725126e-05,0.00023010927543509752,0.00025027990341186523,0.0002557555853854865,0.0003770898038055748,0.2,0.2
2014-05-13,0.8372741937637329,0.5935224890708923,0.17377641797065735,0.9990716576576233,0.9808295369148254,8.968610927695408e-05,0.00022540180361829698,0.00025027990341186523,0.0002199519658461213,0.0003962912887800485,0.2,0.2
2014-05-14,0.850335955619812,0.6245579719543457,0.16399598121643066,0.9990726709365845,0.9969316720962524,8.956400415627286e-05,0.00022108502162154764,0.00025027990341186523,0.00024313274479936808,0.00041389913531020284,0.2,0.2
2014-05-15,0.8609413504600525,0.641886830329895,0.150482639670372,0.9984244704246521,0.9991482496261597,9.602157660992816e-05,0.00022416107822209597,0.00025027990341186523,0.00025952403666451573,0.0004300455912016332,0.2,0.2
2014-05-16,0.8655503392219543,0.611768364906311,0.13810041546821594,0.998507022857666,0.9810504913330078,0.0001019431947497651,0.0002480805560480803,0.00025027990341186523,0.0003400901914574206,0.0004448519612196833,0.2,0.2
2014-05-19,0.8606300354003906,0.621618926525116,0.12684327363967896,0.998258650302887,0.9993295073509216,0.00010080380161525682,0.0002489160979166627,0.0003076791763305664,0.00032808328978717327,0.00045842945110052824,0.2,0.2
2014-05-20,0.8693867921829224,0.6368282437324524,0.12199229001998901,0.9893274307250977,0.9956499934196472,9.975897410186008e-05,0.00024264772946480662,0.0003076791763305664,0.00031959314947016537,0.0004708800697699189,0.2,0.2
2014-05-21,0.8711386322975159,0.6190345287322998,0.11194146424531937,0.8478818535804749,0.9726986289024353,9.880086145130917e-05,0.00023689960653427988,0.00025027990341186523,0.0003135896986350417,0.0004822973278351128,0.2,0.2
2014-05-22,0.881563127040863,0.6222848296165466,0.10346799343824387,0.9980141520500183,0.9739027619361877,9.792226774152368e-05,0.00023162855359259993,0.00025027990341186523,0.00030934461392462254,0.0004535773186944425,0.2,0.2
2014-05-23,0.8860670328140259,0.5869917869567871,0.10051020234823227,0.9971219301223755,0.9963064789772034,9.711659367894754e-05,0.00022679497487843037,0.00025027990341186523,0.00030634290305897593,0.00042724094237200916,0.2,0.2
2014-05-27,0.8933337926864624,0.6192077994346619,0.15948432683944702,0.9990090727806091,0.9892340302467346,9.637778566684574e-05,0.00022236256336327642,0.00025027990341186523,0.00030422036070376635,0.0004295812686905265,0.2,0.2
2014-05-28,0.9021472334861755,0.649199366569519,0.2273930162191391,0.9995065331459045,0.7977510690689087,9.570029942551628e-05,0.0002182980242650956,0.0003076791763305664,0.00030271950527094305,0.0004444261721801013,0.2,0.2
2014-05-29,0.9101805686950684,0.6767404675483704,0.28285929560661316,0.998589277267456,0.9299416542053223,0.0001016485839500092,0.0002427041035844013,0.0007710456848144531,0.0003706339921336621,0.0004188493185210973,0.2,0.2
2014-05-30,0.9175446033477783,0.7004073858261108,0.33610376715660095,0.9994617104530334,0.9599734544754028,0.00010710318019846454,0.00024398586538154632,0.0007710456848144531,0.00030118325958028436,0.00039539524004794657,0.2,0.2
2014-06-02,0.9243010878562927,0.7209698557853699,0.3501526713371277,0.9990307688713074,0.29652881622314453,0.0001121050663641654,0.00024516123812645674,0.0007710456848144531,0.00030057193362154067,0.00040037863072939217,0.2,0.2
2014-06-03,0.9304414391517639,0.7416094541549683,0.3946816921234131,0.999062716960907,0.802314043045044,0.00011012228060280904,0.00023920451349113137,0.00024694204330444336,0.00025164190446957946,0.00041764724301174283,0.2,0.2
2014-06-04,0.936088502407074,0.7613979578018188,0.4367678165435791,0.9994364976882935,0.7926868796348572,0.00010830405517481267,0.0002337421610718593,0.00024694204330444336,0.0002170431544072926,0.0004334826080594212,0.2,0.2
2014-06-05,0.9412347078323364,0.7803581357002258,0.4547673165798187,0.999462366104126,0.7902637720108032,0.00010663673310773447,0.000228733173571527,0.00024694204330444336,0.00019257815438322723,0.00044800370233133435,0.2,0.2
2014-06-06,0.9460769295692444,0.7983059287071228,0.49903425574302673,0.9992499351501465,0.9391306042671204,0.00010510779247852042,0.0002241399051854387,0.00020653009414672852,0.0001752787793520838,0.0004613196069840342,0.2,0.2
2014-06-09,0.9504711031913757,0.8149059414863586,0.5405287146568298,0.9927350282669067,0.9697955846786499,0.00010370575182605535,0.00021992786787450314,0.00025385618209838867,0.00016304627934005111,0.00047353035188280046,0.2,0.2
2014-06-10,0.9544853568077087,0.8301260471343994,0.5784810185432434,0.9973479509353638,0.9658804535865784,0.0001024200682877563,0.00021606541122309864,0.00025385618209838867,0.0001543965918244794,0.00044553796760737896,0.2,0.2
2014-06-11,0.9581243991851807,0.8436498641967773,0.6133561730384827,0.9979797601699829,0.9984229207038879,0.00010124109394382685,0.00021252351871225983,0.00025385618209838867,0.00014828033454250544,0.0004198688257019967,0.2,0.2
2014-06-12,0.9613367319107056,0.8559064865112305,0.645301342010498,0.9963622689247131,0.954139232635498,0.00010015997395385057,0.00020927558944094926,0.0003076791763305664,0.00014395549078471959,0.00039633011328987777,0.2,0.2
2014-06-13,0.9629757404327393,0.8672031164169312,0.6686155200004578,0.9958651661872864,0.9387841820716858,9.916858107317239e-05,0.00020629721984732896,0.00025027990341186523,0.0001408973621437326,0.00037474502460099757,0.2,0.2
2014-06-16,0.9658398032188416,0.8780238032341003,0.6916791200637817,0.9994149208068848,0.8941293954849243,9.82594647211954e-05,0.00020356604363769293,0.0003076791763305664,0.0001387349475407973,0.0003549514221958816,0.2,0.2
2014-06-17,0.9682799577713013,0.8867385983467102,0.7170636653900146,0.9994149208068848,0.9044231176376343,9.74258073256351e-05,0.00020106154261156917,0.00025027990341186523,0.00013720589049626142,0.00033680061460472643,0.2,0.2
2014-06-18,0.9683344960212708,0.8950179815292358,0.7404648661613464,0.9991275072097778,0.5116481184959412,9.666133701102808e-05,0.00019876491569448262,0.0002993345260620117,0.00013612468319479376,0.00032015625038184226,0.2,0.2
2014-06-19,0.9709286093711853,0.9027001857757568,0.7619439959526062,0.9996578693389893,0.9313496351242065,9.596031304681674e-05,0.00019665888976305723,0.0003076791763305664,0.00013536015467252582,0.00030489329947158694,0.2,0.2
2014-06-20,0.9732906222343445,0.910328209400177,0.7816693186759949,0.999173641204834,0.9070691466331482,9.531747491564602e-05,0.00019472766143735498,0.0003076791763305664,0.000134819551021792,0.00029089709278196096,0.2,0.2
2014-06-23,0.9754524827003479,0.917593777179718,0.7997376322746277,0.9994691014289856,0.9008448123931885,9.47279913816601e-05,0.00019295670790597796,0.0003076791763305664,0.00013443728676065803,0.00027806253638118505,0.2,0.2
2014-06-24,0.9773830771446228,0.924241840839386,0.8163353204727173,0.9993784427642822,0.4132925868034363,9.418743138667196e-05,0.00019133274327032268,0.0003076791763305664,0.0001341669849352911,0.0002662931801751256,0.2,0.2
2014-06-25,0.9789207577705383,0.9300420880317688,0.830108642578125,0.9934496879577637,0.40780574083328247,9.369173494633287e-05,0.00018984355847351253,0.0003076791763305664,0.0001339758455287665,0.0002555006358306855,0.2,0.2
2014-06-26,0.9803386330604553,0.9351357221603394,0.8441102504730225,0.995586633682251,0.6742212176322937,9.323717677034438e-05,0.00018847797764465213,0.0003076791763305664,0.00013384068734012544,0.0002456038200762123,0.2,0.2
2014-06-27,0.9813788533210754,0.9403455257415771,0.8568322658538818,0.9962425827980042,0.7730708122253418,9.282034443458542e-05,0.00018722572713159025,0.0003076791763305664,0.00013374512491282076,0.0002937398385256529,0.2,0.2
2014-06-30,0.9815576076507568,0.9447598457336426,0.8686937093734741,0.9939908385276794,0.9362027645111084,9.243810927728191e-05,0.00018607740639708936,0.0003679990768432617,0.00013367754581850022,0.0003198590420652181,0.2,0.2
2014-07-01,0.2,0.2,0.2,0.2,0.2,0.9925293922424316,0.9859443306922913,0.9959971308708191,0.961640477180481,0.0002772212028503418,0.9914052486419678,0.9956886768341064
2014-07-02,0.2,0.2,0.2,0.2,0.2,0.9844590425491333,0.9328517913818359,0.9995734095573425,0.7953765392303467,0.0002772212028503418,0.9750886559486389,0.9900327324867249
2014-07-03,0.2,0.2,0.2,0.2,0.2,0.9628720283508301,0.8564684987068176,0.9997069239616394,0.5669077634811401,0.0002772212028503418,0.9387463331222534,0.9108102917671204
2014-07-07,0.2,0.2,0.2,0.2,0.2,0.9248414635658264,0.7867534160614014,0.999017059803009,0.4271268844604492,0.0002772212028503418,0.9121375679969788,0.8879838585853577
2014-07-08,0.2,0.2,0.2,0.2,0.2,0.8927981853485107,0.7317473292350769,0.9996544718742371,0.49757739901542664,0.0002772212028503418,0.8974139094352722,0.8449191451072693
2014-07-09,0.2,0.2,0.2,0.2,0.2,0.888708233833313,0.752701997756958,0.9991755485534668,0.5954514741897583,0.0002772212028503418,0.8843231201171875,0.8252649903297424
2014-07-10,0.2,0.2,0.2,0.2,0.2,0.8942674994468689,0.7699320316314697,0.99825119972229,0.6128666400909424,0.0002772212028503418,0.7917646765708923,0.7920563817024231
2014-07-11,0.2,0.2,0.2,0.2,0.2,0.9017640352249146,0.7857773303985596,0.7155994176864624,0.6880872845649719,0.0002772212028503418,0.7192891240119934,0.7942910194396973
2014-07-14,0.2,0.2,0.2,0.2,0.2,0.9093221426010132,0.8026105165481567,0.9099025130271912,0.7735845446586609,0.0002772212028503418,0.6058694124221802,0.7974753975868225
2014-07-15,0.2,0.2,0.2,0.2,0.2,0.9156506061553955,0.8181582689285278,0.5753377676010132,0.8044998645782471,0.0002772212028503418,0.5204465389251709,0.670603334903717
2014-07-16,0.2,0.2,0.2,0.2,0.2,0.9178709387779236,0.8298656940460205,0.46561121940612793,0.8393222093582153,0.0002772212028503418,0.44304874539375305,0.5639090538024902
2014-07-17,0.2,0.2,0.2,0.2,0.2,0.9168292284011841,0.8435655832290649,0.008617103099822998,0.8475614190101624,0.0002772212028503418,0.38625118136405945,0.47419264912605286
2014-07-18,0.2,0.2,0.2,0.2,0.2,0.9236113429069519,0.8565174341201782,0.00013184547424316406,0.8911913633346558,0.0002772212028503418,0.37754011154174805,0.40008410811424255
2014-07-21,0.2,0.2,0.2,0.2,0.2,0.9281260967254639,0.8683245182037354,0.0004949569702148438,0.9166969656944275,0.0002772212028503418,0.3768880367279053,0.33672815561294556
2014-07-22,0.2,0.2,0.2,0.2,0.2,0.9275798201560974,0.8792042136192322,0.0006867647171020508,0.9218395352363586,0.0002772212028503418,0.457876980304718,0.2835882008075714
2014-07-23,0.2,0.2,0.2,0.2,0.2,0.9335000514984131,0.8891292214393616,0.0035475492477416992,0.9278544783592224,0.0002772212028503418,0.468782901763916,0.23859605193138123
2014-07-24,0.2,0.2,0.2,0.2,0.2,0.9389566779136658,0.8979106545448303,0.019109606742858887,0.947542667388916,0.0002772212028503418,0.5162286758422852,0.2009229212999344
2014-07-25,0.2,0.2,0.2,0.2,0.2,0.899648904800415,0.9027561545372009,0.08561462163925171,0.9096519351005554,0.0002772212028503418,0.5137526392936707,0.16895928978919983
2014-07-28,0.2,0.2,0.2,0.2,0.2,0.9065980315208435,0.9107030034065247,0.01348423957824707,0.9162194132804871,0.0002772212028503418,0.5884920954704285,0.14270327985286713
2014-07-29,0.2,0.2,0.2,0.2,0.2,0.9124788641929626,0.9178204536437988,0.0035606026649475098,0.9001149535179138,0.0002772212028503418,0.6378368139266968,0.12214989960193634
2014-07-30,0.2,0.2,0.2,0.2,0.2,0.9181678295135498,0.9244822263717651,0.0006440281867980957,0.8195481300354004,0.0002772212028503418,0.6803378462791443,0.10345279425382614
2014-07-31,0.2,0.2,0.2,0.2,0.2,0.9106058478355408,0.8581079244613647,0.00039309263229370117,0.7191652655601501,0.0002772212028503418,0.6388617753982544,0.08702939748764038
2014-08-01,0.2,0.2,0.2,0.2,0.2,0.851463794708252,0.7920123934745789,0.0001443624496459961,0.5128668546676636,0.0002772212028503418,0.5936185717582703,0.07318625599145889
2014-08-04,0.2,0.2,0.2,0.2,0.2,0.8622195720672607,0.7644635438919067,0.00035190582275390625,0.6221581101417542,0.0002772212028503418,0.5050674080848694,0.06154513359069824
2014-08-05,0.2,0.2,0.2,0.2,0.2,0.8723912239074707,0.7338011264801025,0.00022727251052856445,0.6998592019081116,0.0002772212028503418,0.4960170388221741,0.05175664648413658
